presassetone	powid	teamcolor1g	hassubstitutionboard	rightfreekicktakerid	flamethrowercannon	domesticprestige	teamcolor1r	genericint2	cksupport7	defensivedepth	hasvikingclap	jerseytype	pitchcolor	cksupport9	pitchwear	clubworth	popularity	hastifo	presassettwo	teamstadiumcapacity	stadiumgoalnetstyle	iscompetitionscarfenabled	cityid	teamcolor2b	rivalteam	playsurfacetype	isbannerenabled	goalnetstanchioncolor2g	midfieldrating	cksupport8	stadiummowpattern_code	cksupport6	matchdayoverallrating	matchdaymidfieldrating	assetid	attackrating	teamcolor2r	foundationyear	longitude	buildupplay	matchdaydefenserating	hasstandingcrowd	favoriteteamsheetid	defenserating	iscompetitionpoleflagenabled	skinnyflags	uefa_consecutive_wins	longkicktakerid	trait1vweak	iscompetitioncrowdcardsenabled	goalnetstanchioncolor2r	rightcornerkicktakerid	throwerleft	gender	cksupport1	cornerflagpolecolor	teamcolor3r	uefa_cl_wins	hassuncanthem	domesticcups	goalnetstanchioncolor1b	teamcolor1b	ethnicity	leftcornerkicktakerid	opponentweakthreshold	youthdevelopment	latitude	teamid	uefa_el_wins	trait1vequal	teamcolor3g	numtransfersin	opponentstrongthreshold	stanchionflamethrower	stadiumgoalnetpattern	throwerright	captainid	personalityid	goalnetstanchioncolor2b	prev_el_champ	leftfreekicktakerid	cksupport2	goalnetstanchioncolor1r	leaguetitles	genericbanner	crowdregion	uefa_uecl_wins	overallrating	ballid	teamcolor2g	profitability	utcoffset	penaltytakerid	goalnetstanchioncolor1g	pitchlinecolor	teamname	cksupport5	freekicktakerid	crowdskintonecode	internationalprestige	cksupport3	haslargeflag	trainingstadium	form	genericint1	cksupport4	teamcolor3b	trait1vstrong	matchdayattackrating
0	-1	255	0	253322	0	9	255	-1	0	65	0	2	0	0	0	36000	6	0	1	41575	0	0	781	26	110981	0	1	249	70	0	1	0	69	70	110986	69	137	1918	78	1	69	1	-1	69	0	1	0	253322	132224	0	248	254206	0	0	0	0	22	1	0	1	249	255	3	253322	1	7	0	110986	2	132224	36	0	1	0	0	0	265610	0	249	0	253322	0	248	13	0	1	0	69	184	8	6	-5	245357	249	0	LDU Quito	0	253322	7	7	0	0	366	0	-1	0	57	270464	69
0	-1	28	0	226395	0	7	235	-1	0	50	0	2	0	0	0	13000	4	0	1	23940	0	0	800	1	110990	0	1	255	64	0	3	0	64	64	110989	64	1	1967	-66	3	65	1	-1	65	1	1	0	226395	270592	1	255	226395	0	0	0	0	235	0	0	5	255	36	3	226395	1	5	10	110989	0	4198656	28	0	1	0	0	0	72898	0	255	0	226395	0	255	12	0	1	0	64	184	1	5	-4	253919	255	0	Caracas FC	0	226395	7	3	0	0	366	0	-1	0	36	526592	64
0	-1	184	0	267888	0	10	234	-1	0	50	0	2	4	0	0	18200	4	0	0	38755	0	0	801	30	110989	0	1	250	67	0	3	0	67	67	110990	67	30	1974	-72	3	67	1	-1	67	1	1	0	261648	270592	0	250	182896	0	0	0	0	241	0	0	1	250	1	3	182896	1	5	7	110990	0	4198656	232	0	1	0	1	0	261648	0	250	0	261648	0	250	11	0	1	0	67	184	30	6	-4	261648	250	0	Deportivo Táchira	0	261648	7	4	0	0	366	0	-1	0	70	526592	67
0	-1	21	0	253579	0	5	146	-1	0	30	0	2	4	0	0	11100	1	0	0	10400	0	2	803	194	114611	0	2	255	65	0	0	0	66	65	110991	66	7	1964	-68	3	67	2	-1	67	2	0	0	253579	4202752	2	255	253579	0	0	0	0	255	0	0	0	255	21	4	253579	1	3	10	110991	0	528640	255	0	1	0	0	0	236608	0	255	0	253579	0	255	0	0	1	0	66	184	54	5	-4	253579	255	0	Carabobo FC	0	253579	7	3	0	0	366	0	-1	0	255	526592	66
0	-1	59	0	232699	0	2	6	-1	0	50	0	2	4	0	0	14250	3	0	0	24000	0	0	787	5	101108	0	1	249	64	0	0	0	65	64	111006	64	234	1921	-57	3	61	1	-1	61	1	1	0	232699	270336	0	248	232699	0	0	0	0	6	0	0	0	249	227	4	232699	1	3	-25	111006	0	4198400	59	0	1	0	0	0	256162	0	249	0	232699	0	248	2	0	1	0	65	184	234	7	-4	232066	249	0	Sportivo Luqueño	0	232699	7	3	0	0	366	0	-1	0	227	526336	64
0	-1	250	0	244946	0	10	250	-1	0	30	1	2	4	0	0	30000	7	0	0	14000	0	0	771	30	101108	0	1	249	69	0	1	0	70	69	111008	71	30	1905	-57	2	70	2	-1	70	0	1	0	204699	4195392	0	248	204699	0	0	0	0	250	0	0	3	249	250	5	204699	1	8	-25	111008	0	532544	250	0	1	0	0	0	25798	0	249	0	244946	0	248	26	0	1	0	70	184	30	5	-3	204699	249	0	Libertad	0	244946	7	7	0	0	366	0	-1	0	250	528448	71
0	-1	36	0	236259	0	10	12	-1	0	50	0	2	0	0	0	30000	6	0	1	35000	5	0	789	255	111014	0	1	249	69	0	3	0	70	69	111010	71	255	1901	-77	2	70	1	-1	70	1	1	0	225706	263440	1	248	236259	0	0	0	0	12	0	0	0	249	76	5	225706	1	6	-12	111010	0	4202768	36	0	1	0	1	0	187132	0	249	0	236259	0	248	25	0	1	0	70	184	255	9	-5	150525	249	0	Alianza Lima	0	236259	7	4	0	0	366	0	-1	0	76	528656	71
0	-1	41	0	253833	0	6	226	-1	0	50	0	2	0	0	0	17000	3	0	0	42300	0	0	880	77	111334	0	1	255	66	0	0	0	66	66	111011	68	35	1901	30	3	66	1	-1	66	1	1	0	265447	270656	0	255	253833	0	0	0	0	245	0	0	0	255	42	3	253833	1	4	31	111011	1	4198720	245	0	1	0	0	0	265447	1	255	0	253833	0	255	0	0	1	0	66	184	42	7	-5	241499	255	0	Cienciano	0	253833	7	3	0	1	366	0	-1	0	245	526656	68
0	-1	224	0	253619	0	9	123	-1	0	50	0	1	4	0	0	31300	6	0	0	18000	0	0	789	250	111010	0	1	248	70	0	3	0	69	70	111013	68	250	1955	-77	1	68	1	-1	68	0	0	0	253619	263568	2	248	253619	0	0	0	0	4	0	0	0	248	251	4	253619	1	6	-12	111013	0	4195728	204	0	1	0	0	0	250839	0	248	0	253619	0	248	20	0	1	0	69	184	250	7	-5	196848	248	0	Sporting Cristal	0	253619	7	5	0	0	366	0	-1	0	255	532880	68
0	-1	254	0	223637	0	10	254	-1	0	65	0	1	4	0	0	30530	6	0	0	80000	0	0	789	25	111010	0	1	248	70	0	3	0	70	70	111014	70	140	1924	-76	2	71	0	-1	71	1	1	0	211274	132176	0	248	223637	0	0	0	0	127	0	0	0	248	240	3	223637	1	4	-12	111014	0	139344	28	0	1	0	1	0	196688	1	248	0	223637	0	248	28	0	1	0	70	184	22	7	-5	214414	248	0	Universitario de Deportes	0	223637	7	5	0	0	366	0	-1	0	23	266320	70
0	-1	45	0	272350	0	5	235	-1	0	50	0	2	4	0	0	35000	4	0	1	25110	0	0	82	255	112689	0	1	255	71	0	1	0	71	71	111019	69	255	1904	-58	2	71	1	-1	71	1	1	0	223105	263169	2	255	223105	0	0	0	0	0	1	0	0	255	46	4	223105	1	9	-34	111019	0	4202497	93	0	1	0	0	0	214933	0	255	0	223105	0	255	3	0	1	0	71	129	255	4	-3	272350	255	0	Argentinos Juniors	0	272350	7	2	0	0	366	0	-1	0	163	528385	69
0	-1	18	0	233959	0	1	32	-1	0	50	0	2	4	0	0	6500	1	0	2	24000	0	0	839	255	111716	0	1	255	66	0	15	0	69	66	111020	71	255	1913	-68	1	68	0	-1	68	0	1	0	269740	263232	0	255	233959	0	0	0	0	33	0	0	0	255	44	3	233959	1	1	-32	111020	0	4195392	19	0	1	0	0	0	233959	0	255	0	233959	0	255	0	0	1	0	69	129	255	8	-3	233959	255	0	Independiente Rivadavia	0	233959	7	1	0	0	366	0	-1	0	45	532544	71
0	-1	154	0	215270	0	2	1	-1	0	30	0	2	4	0	0	15500	4	0	2	30000	0	0	120	1	112670	0	1	255	70	0	3	0	72	70	111022	74	1	1905	-64	3	70	1	-1	70	1	1	0	215270	4202817	0	255	215270	0	0	0	0	250	0	0	0	255	212	3	215270	1	7	-31	111022	0	528705	250	0	1	0	0	0	215270	0	255	0	215270	0	255	0	0	1	0	72	129	1	5	-3	198347	255	0	Belgrano de Córdoba	0	215270	7	1	0	0	366	0	-1	0	250	526657	74
0	-1	0	0	230486	0	6	0	-1	0	50	0	2	4	0	0	180000	3	0	0	60342	1	0	693	0	1598	0	1	225	71	0	3	0	71	71	111052	71	229	1918	-38	1	71	1	-1	71	0	0	0	230433	263424	0	225	230340	0	0	0	0	0	0	0	0	225	142	2	230340	1	4	-3	111052	0	4195584	50	0	1	0	0	0	230227	1	225	0	230486	0	225	0	0	1	0	71	184	1	5	-3	230292	225	0	Fortaleza	0	230486	7	5	0	0	366	0	-1	0	180	532736	71
0	-1	14	0	246300	4	6	144	-1	0	65	0	2	4	0	0	171500	6	0	0	20213	0	1	427	102	694	0	1	21	70	0	0	0	68	70	111065	64	51	2004	-112	1	66	0	-1	66	1	0	0	246300	132226	0	213	246300	0	0	0	0	237	0	0	0	40	26	5	270517	1	8	41	111065	0	132226	207	0	1	0	0	0	274970	0	40	0	231390	0	213	1	0	6	0	68	189	51	5	-7	231390	21	0	Real Salt Lake	0	231390	2	4	0	0	366	0	-1	0	22	270466	64
0	-1	237	0	212249	0	3	255	-1	0	50	0	2	4	0	0	6760	2	0	0	15139	0	1	580	149	111091	0	1	69	62	0	3	0	63	62	111082	63	0	1929	18	3	63	1	-1	63	1	0	0	212249	270400	1	0	212249	0	0	0	0	255	0	0	2	0	0	1	212249	1	2	54	111082	0	4198464	255	0	1	0	1	0	234704	0	149	0	212249	0	255	0	0	5	0	63	93	69	3	1	214893	237	0	Arka Gdynia	0	212249	2	1	0	0	366	0	-1	0	255	526400	63
0	-1	228	0	242509	0	4	255	-1	0	30	0	2	4	0	0	8586	2	0	0	15500	0	1	246	30	111088	0	1	120	65	0	1	0	65	65	111083	65	240	1973	20	3	66	1	-1	66	1	0	0	242509	4202816	0	120	242509	0	0	0	0	30	0	0	0	30	30	3	242509	1	4	50	111083	0	528704	30	0	1	0	0	0	211243	1	120	0	242509	0	30	0	0	5	0	65	93	30	4	1	211243	30	0	Korona Kielce	0	242509	2	1	0	2	366	0	-1	0	30	526656	65
0	-1	51	0	194059	0	4	0	-1	0	50	0	1	4	0	0	8120	4	0	0	9913	4	1	188	15	420	0	1	120	67	0	1	0	66	67	111086	64	196	1945	18	2	66	1	-1	66	0	0	0	194059	263168	0	120	194059	0	0	0	0	0	0	0	0	120	153	1	194059	1	6	50	111086	0	4202496	83	0	1	0	1	0	214882	1	120	0	194059	0	120	1	0	5	0	66	93	13	3	1	244213	120	0	Piast Gliwice	0	194059	2	1	0	0	366	0	-1	0	205	528384	64
0	-1	168	0	231460	0	4	68	-1	0	30	0	2	4	0	0	8446	2	0	0	8840	0	1	868	250	111083	0	1	130	66	0	3	0	66	66	111088	64	250	1910	21	3	66	1	-1	66	1	0	0	231460	4202496	0	120	231460	0	0	0	0	30	0	0	0	130	76	2	231460	1	2	51	111088	0	528384	30	0	1	0	1	0	204078	0	130	0	204078	0	120	0	0	5	0	66	93	250	3	1	204078	130	0	Radomiak Radom	0	231460	2	1	0	2	366	0	-1	0	30	526336	64
0	-1	156	0	242350	0	2	0	-1	0	30	0	2	4	0	0	5378	2	0	0	43615	0	1	177	255	1871	0	1	15	66	0	1	0	65	66	111091	66	255	1945	18	2	65	1	-1	65	1	0	0	72586	4195392	0	30	242350	0	0	0	0	0	0	0	2	15	73	3	72586	1	5	54	111091	0	532544	64	0	1	0	1	0	242350	0	30	0	72586	0	0	0	0	5	0	65	93	255	2	1	255361	50	0	Lechia Gdańsk	0	72586	2	1	0	0	366	0	-1	0	0	528448	66
0	-1	0	0	236363	0	5	0	-1	0	50	0	2	4	0	0	9568	2	0	0	15247	0	1	957	250	111088	0	1	0	67	0	1	0	66	67	111097	65	250	1950	22	2	65	1	-1	65	1	0	0	236363	263232	0	0	236363	0	0	0	0	255	0	0	0	139	139	1	236363	1	5	51	111097	0	4202560	255	0	1	0	0	0	236363	0	139	0	236363	0	0	0	0	5	0	66	93	250	4	1	236363	0	0	Motor Lublin	0	236363	2	1	0	0	366	0	-1	0	0	528448	65
0	-1	39	0	235212	0	10	193	-1	0	50	0	2	4	0	0	0	0	0	0	67000	0	1	0	255	111527	0	1	250	77	0	1	0	79	77	111111	81	255	1928	-7	2	80	1	-1	80	0	0	0	235212	132096	0	250	235212	0	0	0	0	20	0	0	0	250	45	2	235212	2	0	33	111111	0	270336	222	0	2	0	1	0	208295	0	250	0	235212	0	250	0	0	8	0	79	6	255	0	1	235410	250	0	Morocco	0	235212	9	6	0	0	366	0	-1	0	136	4198400	81
0	-1	0	0	213705	0	1	255	-1	0	50	0	2	4	0	1	17000	3	0	0	74753	0	2	231	55	111339	0	1	255	66	0	1	0	65	66	111117	63	55	1926	28	3	67	2	-1	67	0	0	0	213705	270352	0	255	213705	0	0	0	0	55	0	0	0	255	0	2	213705	1	2	41	111117	0	4198416	55	0	1	0	0	0	258725	0	255	0	213705	0	255	0	0	5	0	65	89	55	3	3	213705	255	0	Fatih Karagümrük S.K.	0	213705	9	1	0	0	366	0	-1	0	55	526352	63
0	-1	223	0	233092	4	3	222	-1	0	50	0	1	4	0	0	150000	6	0	0	19400	0	1	602	237	696	0	1	1	70	0	3	0	69	70	111138	71	133	2010	-93	2	67	0	-1	67	1	0	0	233092	263306	0	1	212424	0	0	0	0	12	0	0	0	1	224	2	212424	1	9	44	111138	0	4202634	41	0	1	0	0	0	202170	0	1	0	233092	0	1	0	0	6	0	69	189	199	5	-6	251229	1	0	Minnesota United FC	0	233092	2	1	0	0	366	0	-1	0	80	528522	71
0	-1	82	0	213092	0	4	11	-1	0	30	0	2	4	0	0	189000	4	0	0	20801	0	1	327	12	111651	0	1	12	65	0	0	0	65	65	111139	66	12	1993	-74	2	63	0	-1	63	1	0	0	213092	4195656	0	12	266335	0	0	0	0	255	0	0	0	12	160	2	213092	1	7	46	111139	0	532808	255	0	1	0	0	0	213092	0	12	0	213092	0	12	0	0	6	0	65	189	12	4	-5	244250	12	0	CF Montréal	0	213092	2	4	0	0	366	0	-1	0	255	528712	66
0	-1	72	0	254578	4	7	0	-1	0	30	0	2	4	0	0	201000	7	1	1	25218	0	1	384	0	111144	2	1	1	71	0	15	0	69	71	111140	69	203	2009	-123	1	68	0	-1	68	1	0	0	254578	4195672	3	1	254578	0	0	0	0	0	0	0	0	1	18	3	254578	1	4	46	111140	0	525656	100	0	1	0	0	0	203067	0	1	0	254578	0	1	1	0	6	0	69	189	151	6	-8	213620	1	0	Portland Timbers	0	254578	2	3	0	0	366	0	-1	0	14	532824	69
0	-1	198	0	210423	4	6	148	-1	0	65	1	2	6	0	0	308000	7	0	0	37722	0	1	440	148	111140	2	1	211	71	0	15	0	71	71	111144	70	0	2007	-122	1	71	0	-1	71	1	0	0	210423	132168	3	211	210423	0	0	0	0	148	0	0	4	211	82	2	210423	1	6	48	111144	0	132168	240	0	1	1	0	0	190569	0	211	0	210423	0	211	2	0	6	0	71	189	85	2	-8	210423	211	0	Seattle Sounders	0	210423	2	4	0	0	366	0	-1	0	82	270408	70
0	-1	42	0	167135	4	10	92	-1	0	50	0	2	4	0	0	0	0	0	0	100000	0	0	110	255	114815	0	0	255	92	0	0	0	92	92	111205	92	255	1800	7	2	91	0	-1	91	0	0	0	190045	263168	0	255	226764	0	0	0	0	111	0	0	0	255	16	2	190045	1	0	51	111205	0	4202496	42	0	1	2	0	0	168473	1	255	0	190045	0	255	0	0	0	0	92	6	255	0	1	190048	255	0	Classic XI	0	190045	2	10	0	0	366	0	-1	0	1	528384	92
0	-1	1	1	232156	0	2	225	-1	0	30	0	2	4	0	0	48222	5	0	0	15000	0	1	214	98	100409	0	1	255	73	0	3	0	72	73	111235	73	10	2007	10	3	72	1	-1	72	1	0	0	231227	4202646	1	255	232156	0	0	0	0	178	0	0	0	225	1	2	232156	2	1	48	111235	0	528534	178	0	2	0	0	0	216199	0	255	0	232156	0	225	0	0	4	0	72	25	31	6	1	260290	225	0	1. FC Heidenheim	0	232156	2	1	0	0	366	0	-1	0	178	526486	73
0	-1	255	0	234945	0	10	255	-1	0	65	0	2	4	0	1	12500	3	0	0	15800	0	1	227	1	33	0	1	235	64	0	1	0	64	64	111239	61	1	2004	11	3	63	1	-1	63	1	0	0	234945	139265	1	235	234945	0	0	0	0	225	0	0	0	235	255	2	234945	1	5	48	111239	0	135169	1	0	1	0	0	0	227932	0	235	0	234945	0	235	0	0	4	0	64	91	1	3	1	234945	235	0	FC Ingolstadt 04	0	234945	2	1	0	0	366	0	-1	0	25	264193	61
0	-1	102	0	216524	4	2	12	-1	0	30	0	2	4	0	0	19000	3	0	0	5600	0	1	415	255	111817	0	1	255	65	0	1	0	65	65	111273	64	255	1897	2	2	66	0	-1	66	0	0	0	220029	4195332	0	255	220029	0	0	0	0	17	0	0	5	255	70	2	220029	1	3	48	111273	0	532484	147	0	1	0	0	0	72137	0	255	0	220029	0	255	0	0	4	0	65	51	255	3	1	220029	255	0	Red Star FC	0	220029	2	1	0	0	366	0	-1	0	101	528388	64
0	-1	107	0	267973	0	7	1	-1	0	30	0	1	4	0	0	22000	1	0	0	5000	0	0	815	255	64	0	1	1	64	0	3	0	65	64	111276	65	255	1909	2	1	68	1	-1	68	0	0	0	267973	4195584	0	1	267973	0	0	0	0	1	0	0	0	1	174	2	267973	1	3	51	111276	0	525568	110	0	1	0	0	0	240258	0	1	0	267973	0	1	0	0	4	0	65	51	255	4	1	267973	1	0	USL Dunkerque	0	267973	2	1	0	0	366	0	-1	0	185	532736	65
0	-1	250	0	207715	0	10	250	-1	0	65	0	2	4	0	0	47000	7	0	1	34000	0	1	795	46	101110	0	1	249	71	0	3	0	70	71	111325	67	238	1899	-56	3	70	1	-1	70	1	1	0	265766	139264	1	248	207715	0	0	0	0	141	3	0	0	249	250	4	207715	1	7	-34	111325	0	135168	194	0	1	0	0	0	197655	0	249	0	207715	0	248	49	0	1	0	70	184	24	8	-3	207715	249	0	Nacional de Montevideo	0	207715	7	8	0	0	366	0	-1	0	220	264192	67
0	-1	250	0	214308	0	7	250	-1	0	50	0	2	4	0	0	15750	4	0	0	6000	0	0	256	100	110977	0	1	250	68	0	3	0	68	68	111328	68	20	1920	-70	2	67	1	-1	67	1	1	0	236956	263424	0	250	236956	0	0	0	0	238	0	0	3	250	250	2	236956	1	6	-33	111328	0	4202752	46	0	1	0	1	0	207641	0	250	0	214308	0	250	2	0	1	0	68	184	141	3	-4	207641	250	0	Palestino	0	214308	7	3	0	0	366	0	-1	0	36	528640	68
0	-1	221	0	215750	0	7	237	-1	0	30	0	2	4	0	0	7500	4	0	0	5380	0	0	771	3	101108	0	1	249	65	0	1	0	66	65	111329	67	23	1903	-57	3	64	1	-1	64	1	1	0	242548	4202560	0	248	242548	0	0	0	0	255	0	0	1	249	20	4	215750	1	5	-25	111329	0	528448	255	0	1	0	0	0	228748	0	249	0	242548	0	248	11	0	1	0	66	184	17	4	-4	228748	249	0	Guaraní (Paraguay)	0	242548	7	4	0	0	366	0	-1	0	255	526400	67
0	-1	33	0	219575	0	8	239	-1	0	50	0	2	0	0	0	22750	3	0	1	60000	13	0	791	1	111011	0	1	249	69	0	2	0	68	69	111334	72	1	1915	-71	3	68	1	-1	68	0	0	0	219575	270608	1	248	219575	0	0	0	0	239	0	0	0	249	20	4	219575	1	4	-16	111334	0	4198672	33	0	1	0	1	0	215074	0	249	0	219575	0	248	2	0	1	0	68	184	1	6	-5	212747	249	0	Melgar FBC	0	219575	7	3	0	0	366	0	-1	0	20	526608	72
0	-1	51	0	226517	0	3	51	-1	0	65	0	2	4	0	0	30000	4	0	0	14234	3	1	231	255	101014	0	1	255	69	0	0	0	68	69	111339	66	255	1921	28	1	66	1	-1	66	1	0	0	226517	132354	0	255	226517	0	0	0	0	200	0	0	0	255	153	3	226517	1	4	41	111339	0	132354	1	0	1	0	1	0	226517	1	255	0	226517	0	255	0	0	5	0	68	89	255	3	3	254525	255	0	Kasımpaşa	0	226517	9	2	0	0	366	0	-1	0	1	270594	66
0	-1	1	0	209888	0	6	255	-1	0	50	0	1	4	0	0	8000	3	0	0	16500	0	1	5	9	111397	0	2	1	63	0	1	0	62	63	111393	62	252	2003	138	1	64	2	-1	64	1	0	0	209888	263186	2	1	209888	0	0	0	0	229	0	0	3	1	1	2	209888	1	5	-34	111393	0	4195346	25	0	1	0	0	0	220819	0	1	0	209888	0	1	1	0	3	0	62	117	210	6	9	209888	1	0	Adelaide United	0	209888	2	1	0	0	366	0	-1	0	55	532498	62
0	-1	118	0	180903	0	8	244	-1	0	50	0	2	4	0	0	11000	3	0	0	52500	0	1	75	1	111400	0	2	1	61	0	1	0	60	61	111395	61	1	2005	153	3	60	2	-1	60	1	0	0	180903	270464	2	1	180903	0	0	0	0	251	0	0	0	1	36	2	180903	1	6	-27	111395	0	4198528	82	0	1	0	1	0	180903	1	1	0	180903	0	1	3	0	3	0	60	117	1	6	10	180903	1	0	Brisbane Roar	0	180903	2	1	0	0	366	0	-1	0	1	526464	61
0	-1	210	0	257490	0	8	255	-1	0	50	0	1	4	0	0	5500	2	0	0	20059	0	1	190	155	111398	0	2	1	60	0	1	0	60	60	111396	57	1	2004	151	2	64	2	-1	64	1	0	0	257490	263184	2	1	73096	0	0	0	0	255	0	0	0	1	1	2	73096	1	8	-33	111396	0	4202512	196	0	1	0	0	0	199000	1	1	0	257490	0	1	3	0	3	0	60	117	82	2	10	70063	1	0	Central Coast Mariners	0	257490	2	5	0	0	366	0	-1	0	35	528400	57
0	-1	46	0	252974	0	9	3	-1	0	50	0	2	4	0	0	11500	4	0	0	30050	0	1	311	255	111400	0	2	1	64	0	1	0	63	64	111397	65	255	2004	144	2	63	2	-1	63	1	0	0	242240	263256	2	1	252974	0	0	0	0	137	0	0	2	1	94	2	252974	1	2	-37	111397	0	4202584	148	0	1	0	0	0	193143	0	1	0	252974	0	1	4	0	3	0	63	117	255	8	10	222540	1	0	Melbourne Victory	0	252974	2	1	0	0	366	0	-1	0	152	528472	65
0	-1	86	0	232861	0	5	2	-1	0	50	0	2	4	0	0	7000	2	0	0	33000	0	1	341	39	111396	0	2	1	62	0	1	0	62	62	111398	60	235	2000	151	3	64	2	-1	64	1	0	0	242108	270337	2	1	232861	0	0	0	0	207	0	0	0	1	155	2	232861	1	4	-32	111398	0	4198401	173	0	1	0	0	0	242108	0	1	0	232861	0	1	1	0	3	0	62	117	45	3	10	242108	1	0	Newcastle Jets	0	232861	2	1	0	0	366	0	-1	0	99	526337	60
0	-1	40	0	202676	0	3	93	-1	0	50	0	2	4	0	0	8700	3	0	0	20500	0	1	376	255	111766	0	2	20	61	0	1	0	63	61	111399	66	255	1995	115	2	62	2	-1	62	1	0	0	263786	263424	2	1	263786	0	0	0	0	90	0	0	0	1	130	1	263786	1	7	-31	111399	0	4202752	50	0	1	0	0	0	202676	0	1	0	202676	0	1	2	0	3	0	63	117	255	6	8	202676	20	0	Perth Glory	0	202676	2	1	0	0	366	0	-1	0	110	528640	66
0	-1	200	0	221587	0	10	140	-1	0	50	0	2	4	0	0	12500	5	0	0	42500	0	1	472	107	112427	0	2	1	64	0	1	0	62	64	111400	59	5	2004	151	1	62	2	-1	62	1	0	0	266148	263176	2	1	221587	0	0	0	0	255	0	0	1	1	255	1	221587	1	2	-33	111400	0	4195336	255	0	1	0	0	0	192241	1	1	0	221587	0	1	5	0	3	0	62	117	62	8	10	221587	1	0	Sydney FC	0	221587	2	5	0	0	366	0	-1	0	255	532488	59
0	-1	250	0	178510	0	2	250	-1	0	30	0	2	4	0	0	22575	1	0	0	14884	0	1	961	0	111434	0	1	250	68	0	0	0	67	68	111433	69	255	1911	10	1	65	0	-1	65	1	0	0	178510	4195584	0	250	178510	0	0	0	0	250	0	0	0	250	250	1	178510	1	4	45	111433	0	525568	250	0	1	0	0	0	178510	0	250	0	178510	0	250	0	0	4	0	67	82	0	2	1	220084	250	0	Mantova	0	178510	2	1	0	0	366	0	-1	0	250	532736	69
0	-1	30	0	217338	0	2	240	-1	0	90	0	2	4	0	0	50025	1	0	0	16003	0	1	650	250	111433	0	1	130	71	0	1	0	72	71	111434	71	250	1903	10	1	71	1	-1	71	1	0	0	217338	66688	0	130	217338	0	0	0	0	130	0	0	0	133	30	2	217338	2	3	45	111434	0	66688	130	0	2	0	0	0	205363	1	133	0	217338	0	130	0	0	4	0	72	92	250	2	1	237391	130	0	Cremonese	0	217338	2	1	0	0	366	0	-1	0	133	139392	71
0	-1	255	0	216201	0	10	255	-1	0	50	0	1	4	0	0	0	0	0	0	40000	0	1	911	0	1387	0	1	255	76	0	10	0	75	76	111462	80	255	1957	0	2	74	1	-1	74	0	0	0	241162	263424	0	255	185349	0	0	0	0	0	0	0	0	255	0	9	185349	2	0	5	111462	0	4202752	106	0	2	0	1	0	257439	1	255	0	216201	0	255	0	0	9	0	75	6	0	0	0	216201	255	0	Ghana	0	216201	2	5	0	0	366	0	-1	0	64	528640	80
0	-1	255	0	234051	0	10	255	-1	0	50	0	2	4	0	0	0	0	0	0	45416	0	1	0	56	111111	0	0	20	71	0	1	0	70	71	111527	72	138	1960	51	1	68	0	-1	68	0	0	0	234051	263296	0	20	234051	0	0	0	0	188	0	0	0	20	255	2	234051	1	0	25	111527	0	4195456	21	0	1	0	1	0	234051	0	20	0	234051	0	20	0	0	8	0	70	88	21	0	3	234051	20	0	Qatar	0	234051	9	3	0	0	366	0	-1	0	56	532608	72
0	-1	0	0	1	4	5	0	-1	0	50	0	0	4	0	0	0	5	0	0	0	0	0	0	0	1	0	0	255	0	0	0	0	0	0	111592	0	0	2000	0	0	0	0	-1	0	0	0	0	1	0	0	255	1	0	0	0	0	0	0	0	0	255	0	2	1	1	5	0	111592	0	0	0	0	1	2	0	0	1	1	255	0	1	0	255	0	0	0	0	0	6	0	6	0	1	255	0	NG - FA	0	1	2	5	0	0	366	0	-1	0	0	0	0
0	-1	155	0	70129	0	5	8	-1	0	50	0	2	4	0	0	4000	2	0	0	15000	0	1	191	1	319	0	1	255	65	0	0	0	65	65	111594	66	1	1894	12	2	64	1	-1	64	1	0	0	70129	263168	0	255	70129	0	0	0	0	255	0	0	1	255	82	2	70331	1	2	58	111594	0	4202496	255	0	1	0	0	0	70108	0	255	0	70331	0	255	6	0	7	0	65	97	1	4	1	259747	255	0	GAIS	0	70129	2	1	0	0	366	0	-1	0	255	528384	66
0	-1	20	0	236918	1	10	20	-1	0	50	0	2	4	0	0	0	0	0	0	19400	0	0	115	110	114815	0	0	255	76	0	0	0	75	76	111596	76	197	1996	93	1	71	1	-1	71	0	0	0	255205	262672	0	255	221992	0	0	0	0	20	0	0	0	255	20	2	221992	1	0	44	111596	0	4194832	20	0	1	0	0	0	234505	1	255	0	234505	0	255	0	0	6	0	75	189	163	0	-8	234249	255	0	MLS All Stars	0	234505	2	10	0	0	366	0	-1	0	20	525328	76
0	-1	234	0	252088	0	7	252	-1	0	50	0	2	4	0	0	3400	6	0	0	85000	0	1	727	39	113146	0	1	107	58	0	1	0	58	58	111629	61	225	1920	88	2	56	1	-1	56	1	0	0	252088	263232	0	19	252088	0	0	0	0	240	0	0	8	54	2	4	252088	1	3	22	111629	0	4202560	240	0	1	0	0	0	252088	1	54	0	252088	0	19	0	0	1	0	58	133	31	8	6	210380	107	0	East Bengal FC	0	252088	9	3	0	0	366	0	-1	0	240	528448	61
